"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","cluster","condition","control"
"map04610","Complement and coagulation cascades","1/140","56/8626",0.0178571428571429,1.10025510204082,0.0966723201595933,0.601199755096163,0.805221143414846,0.782401111010377,"116933989",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00520","ko00520","1/140","58/8626",0.0172413793103448,1.06231527093596,0.0611590613624042,0.614123722713238,0.805221143414846,0.782401111010377,"116918984",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00520","Amino sugar and nucleotide sugar metabolism","1/140","58/8626",0.0172413793103448,1.06231527093596,0.0611590613624042,0.614123722713238,0.805221143414846,0.782401111010377,"116918984",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04390","ko04390","1/140","59/8626",0.0169491525423729,1.04430992736077,0.043863644839493,0.620428890642761,0.805221143414846,0.782401111010377,"116917635",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko05226","ko05226","1/140","59/8626",0.0169491525423729,1.04430992736077,0.043863644839493,0.620428890642761,0.805221143414846,0.782401111010377,"116917635",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04390","Hippo signaling pathway","1/140","59/8626",0.0169491525423729,1.04430992736077,0.043863644839493,0.620428890642761,0.805221143414846,0.782401111010377,"116917635",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map05226","Gastric cancer","1/140","59/8626",0.0169491525423729,1.04430992736077,0.043863644839493,0.620428890642761,0.805221143414846,0.782401111010377,"116917635",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04071","ko04071","1/140","61/8626",0.0163934426229508,1.01007025761124,0.010137570101991,0.63273396961502,0.805221143414846,0.782401111010377,"116922943",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko05231","ko05231","1/140","61/8626",0.0163934426229508,1.01007025761124,0.010137570101991,0.63273396961502,0.805221143414846,0.782401111010377,"116915922",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04071","Sphingolipid signaling pathway","1/140","61/8626",0.0163934426229508,1.01007025761124,0.010137570101991,0.63273396961502,0.805221143414846,0.782401111010377,"116922943",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map05231","Choline metabolism in cancer","1/140","61/8626",0.0163934426229508,1.01007025761124,0.010137570101991,0.63273396961502,0.805221143414846,0.782401111010377,"116915922",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko05200","ko05200","3/140","204/8626",0.0147058823529412,0.90609243697479,-0.174341224345527,0.648028276801256,0.805221143414846,0.782401111010377,"116917635/116919815/116929316",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map05200","Pathways in cancer","3/140","204/8626",0.0147058823529412,0.90609243697479,-0.174341224345527,0.648028276801256,0.805221143414846,0.782401111010377,"116917635/116919815/116929316",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04341","ko04341","1/140","64/8626",0.015625,0.962723214285714,-0.0384443823939711,0.65045277444143,0.805221143414846,0.782401111010377,"116916224",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04550","ko04550","1/140","64/8626",0.015625,0.962723214285714,-0.0384443823939711,0.65045277444143,0.805221143414846,0.782401111010377,"116917635",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04341","Hedgehog signaling pathway - fly","1/140","64/8626",0.015625,0.962723214285714,-0.0384443823939711,0.65045277444143,0.805221143414846,0.782401111010377,"116916224",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04550","Signaling pathways regulating pluripotency of stem cells","1/140","64/8626",0.015625,0.962723214285714,-0.0384443823939711,0.65045277444143,0.805221143414846,0.782401111010377,"116917635",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04910","ko04910","1/140","66/8626",0.0151515151515152,0.933549783549783,-0.0696022920333759,0.661791091158265,0.805221143414846,0.782401111010377,"116925370",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04910","Insulin signaling pathway","1/140","66/8626",0.0151515151515152,0.933549783549783,-0.0696022920333759,0.661791091158265,0.805221143414846,0.782401111010377,"116925370",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04150","ko04150","1/140","67/8626",0.0149253731343284,0.919616204690831,-0.0848372244557065,0.667322545274835,0.805221143414846,0.782401111010377,"116917635",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04150","mTOR signaling pathway","1/140","67/8626",0.0149253731343284,0.919616204690831,-0.0848372244557065,0.667322545274835,0.805221143414846,0.782401111010377,"116917635",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04212","ko04212","1/140","68/8626",0.0147058823529412,0.90609243697479,-0.0998529595960023,0.67276416738741,0.805221143414846,0.782401111010377,"116932816",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04212","Longevity regulating pathway - worm","1/140","68/8626",0.0147058823529412,0.90609243697479,-0.0998529595960023,0.67276416738741,0.805221143414846,0.782401111010377,"116932816",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04151","ko04151","2/140","142/8626",0.0140845070422535,0.867806841046278,-0.204006910589201,0.675146958709371,0.805221143414846,0.782401111010377,"116925370/116930210",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04151","PI3K-Akt signaling pathway","2/140","142/8626",0.0140845070422535,0.867806841046278,-0.204006910589201,0.675146958709371,0.805221143414846,0.782401111010377,"116925370/116930210",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04972","ko04972","2/140","145/8626",0.0137931034482759,0.849852216748768,-0.234191673634926,0.686288230885511,0.811067909228331,0.788082179007285,"116922788/116930284",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04972","Pancreatic secretion","2/140","145/8626",0.0137931034482759,0.849852216748768,-0.234191673634926,0.686288230885511,0.811067909228331,0.788082179007285,"116922788/116930284",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04013","ko04013","1/140","74/8626",0.0135135135135135,0.832625482625483,-0.185722023798221,0.70360694464772,0.822318516125051,0.799013942793571,"116930688",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04013","MAPK signaling pathway - fly","1/140","74/8626",0.0135135135135135,0.832625482625483,-0.185722023798221,0.70360694464772,0.822318516125051,0.799013942793571,"116930688",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko05034","ko05034","1/140","75/8626",0.0133333333333333,0.82152380952381,-0.199385936249807,0.708459029276967,0.822318516125051,0.799013942793571,"116930210",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map05034","Alcoholism","1/140","75/8626",0.0133333333333333,0.82152380952381,-0.199385936249807,0.708459029276967,0.822318516125051,0.799013942793571,"116930210",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04020","ko04020","1/140","84/8626",0.0119047619047619,0.733503401360544,-0.315241645574208,0.748727083488082,0.848246176654185,0.824206811323904,"116936216",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04022","ko04022","1/140","84/8626",0.0119047619047619,0.733503401360544,-0.315241645574208,0.748727083488082,0.848246176654185,0.824206811323904,"116930210",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04020","Calcium signaling pathway","1/140","84/8626",0.0119047619047619,0.733503401360544,-0.315241645574208,0.748727083488082,0.848246176654185,0.824206811323904,"116936216",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04022","cGMP-PKG signaling pathway","1/140","84/8626",0.0119047619047619,0.733503401360544,-0.315241645574208,0.748727083488082,0.848246176654185,0.824206811323904,"116930210",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04360","ko04360","1/140","86/8626",0.0116279069767442,0.716445182724253,-0.339429337232983,0.756896588399119,0.848246176654185,0.824206811323904,"116917869",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko05166","ko05166","1/140","86/8626",0.0116279069767442,0.716445182724253,-0.339429337232983,0.756896588399119,0.848246176654185,0.824206811323904,"116917635",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04360","Axon guidance","1/140","86/8626",0.0116279069767442,0.716445182724253,-0.339429337232983,0.756896588399119,0.848246176654185,0.824206811323904,"116917869",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map05166","Human T-cell leukemia virus 1 infection","1/140","86/8626",0.0116279069767442,0.716445182724253,-0.339429337232983,0.756896588399119,0.848246176654185,0.824206811323904,"116917635",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko03040","ko03040","1/140","92/8626",0.0108695652173913,0.66972049689441,-0.409064011490203,0.779856013454964,0.863142126411925,0.838680608659361,"116936216",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map03040","Spliceosome","1/140","92/8626",0.0108695652173913,0.66972049689441,-0.409064011490203,0.779856013454964,0.863142126411925,0.838680608659361,"116936216",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko03013","ko03013","1/140","93/8626",0.010752688172043,0.662519201228879,-0.420273228093505,0.783467468589286,0.863142126411925,0.838680608659361,"116936216",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map03013","Nucleocytoplasmic transport","1/140","93/8626",0.010752688172043,0.662519201228879,-0.420273228093505,0.783467468589286,0.863142126411925,0.838680608659361,"116936216",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko03020","ko03020","1/140","111/8626",0.00900900900900901,0.555083655083655,-0.605953893004112,0.839279351650819,0.91033585363437,0.884536861830967,"116931569",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map03020","RNA polymerase","1/140","111/8626",0.00900900900900901,0.555083655083655,-0.605953893004112,0.839279351650819,0.91033585363437,0.884536861830967,"116931569",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko05016","ko05016","2/140","200/8626",0.01,0.616142857142857,-0.705449537139484,0.840310018739418,0.91033585363437,0.884536861830967,"116930210/116931569",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map05016","Huntington disease","2/140","200/8626",0.01,0.616142857142857,-0.705449537139484,0.840310018739418,0.91033585363437,0.884536861830967,"116930210/116931569",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04024","ko04024","1/140","118/8626",0.00847457627118644,0.522154963680387,-0.671284157930738,0.856894967751336,0.914814317772253,0.888888405932553,"116930210",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04024","cAMP signaling pathway","1/140","118/8626",0.00847457627118644,0.522154963680387,-0.671284157930738,0.856894967751336,0.914814317772253,0.888888405932553,"116930210",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko05205","ko05205","1/140","122/8626",0.00819672131147541,0.505035128805621,-0.707187739501455,0.866085827636993,0.914814317772253,0.888888405932553,"116917635",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map05205","Proteoglycans in cancer","1/140","122/8626",0.00819672131147541,0.505035128805621,-0.707187739501455,0.866085827636993,0.914814317772253,0.888888405932553,"116917635",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04974","ko04974","1/140","124/8626",0.00806451612903226,0.496889400921659,-0.72477935639614,0.87045900399496,0.914814317772253,0.888888405932553,"116922788",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04974","Protein digestion and absorption","1/140","124/8626",0.00806451612903226,0.496889400921659,-0.72477935639614,0.87045900399496,0.914814317772253,0.888888405932553,"116922788",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04142","ko04142","1/140","125/8626",0.008,0.492914285714286,-0.73348870429122,0.872592118490456,0.914814317772253,0.888888405932553,"116924263",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04142","Lysosome","1/140","125/8626",0.008,0.492914285714286,-0.73348870429122,0.872592118490456,0.914814317772253,0.888888405932553,"116924263",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04932","ko04932","1/140","137/8626",0.0072992700729927,0.449739311783107,-0.833858883352479,0.895624571407098,0.931449554263381,0.905052198474541,"116917649",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04932","Non-alcoholic fatty liver disease","1/140","137/8626",0.0072992700729927,0.449739311783107,-0.833858883352479,0.895624571407098,0.931449554263381,0.905052198474541,"116917649",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00240","ko00240","1/140","148/8626",0.00675675675675676,0.416312741312741,-0.919933471407605,0.913082294731301,0.94206903424658,0.915370721535139,"116931569",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00240","Pyrimidine metabolism","1/140","148/8626",0.00675675675675676,0.416312741312741,-0.919933471407605,0.913082294731301,0.94206903424658,0.915370721535139,"116931569",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04714","ko04714","1/140","154/8626",0.00649350649350649,0.400092764378479,-0.964813880612144,0.921348643756478,0.942131733105852,0.915431643503661,"116930210",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04714","Thermogenesis","1/140","154/8626",0.00649350649350649,0.400092764378479,-0.964813880612144,0.921348643756478,0.942131733105852,0.915431643503661,"116930210",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko05168","ko05168","1/140","159/8626",0.00628930817610063,0.387511230907457,-1.00120720884616,0.927637398750377,0.942131733105852,0.915431643503661,"116931569",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map05168","Herpes simplex virus 1 infection","1/140","159/8626",0.00628930817610063,0.387511230907457,-1.00120720884616,0.927637398750377,0.942131733105852,0.915431643503661,"116931569",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko05169","ko05169","1/140","176/8626",0.00568181818181818,0.350081168831169,-1.11886878074268,0.945512131775901,0.952841683185016,0.92583807273038,"116931569",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map05169","Epstein-Barr virus infection","1/140","176/8626",0.00568181818181818,0.350081168831169,-1.11886878074268,0.945512131775901,0.952841683185016,0.92583807273038,"116931569",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00230","ko00230","1/140","195/8626",0.00512820512820513,0.315970695970696,-1.24092211522676,0.960345405238068,0.960345405238068,0.93312913869286,"116931569",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00230","Purine metabolism","1/140","195/8626",0.00512820512820513,0.315970695970696,-1.24092211522676,0.960345405238068,0.960345405238068,0.93312913869286,"116931569",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00515","ko00515","4/141","17/8626",0.235294117647059,14.3946599916562,7.12595352627683,0.000137990466621602,0.0180767511274299,0.0180113872221881,"116927095/116927469/116927482/116931889",4,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map00515","Mannose type O-glycan biosynthesis","4/141","17/8626",0.235294117647059,14.3946599916562,7.12595352627683,0.000137990466621602,0.0180767511274299,0.0180113872221881,"116927095/116927469/116927482/116931889",4,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko00513","ko00513","5/141","53/8626",0.0943396226415094,5.77144386457915,4.49142887374312,0.00166091273410683,0.108789784083998,0.108396410015393,"116917596/116927095/116927482/116932764/116932765",5,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map00513","Various types of N-glycan biosynthesis","5/141","53/8626",0.0943396226415094,5.77144386457915,4.49142887374312,0.00166091273410683,0.108789784083998,0.108396410015393,"116917596/116927095/116927482/116932764/116932765",5,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko00533","ko00533","2/141","10/8626",0.2,12.2354609929078,4.58248694128623,0.0109553239343881,0.478382478468281,0.476652690478641,"116927482/116933043",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map00533","Glycosaminoglycan biosynthesis - keratan sulfate","2/141","10/8626",0.2,12.2354609929078,4.58248694128623,0.0109553239343881,0.478382478468281,0.476652690478641,"116927482/116933043",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko00532","ko00532","2/141","12/8626",0.166666666666667,10.1962174940898,4.10923149548645,0.015728088652894,0.515094903382279,0.51323236656812,"116933043/116935974",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","2/141","12/8626",0.166666666666667,10.1962174940898,4.10923149548645,0.015728088652894,0.515094903382279,0.51323236656812,"116933043/116935974",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko00514","ko00514","2/141","15/8626",0.133333333333333,8.15697399527187,3.57611485752414,0.0242351863649267,0.63496188276108,0.632665917737035,"116927482/116931889",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map00514","Other types of O-glycan biosynthesis","2/141","15/8626",0.133333333333333,8.15697399527187,3.57611485752414,0.0242351863649267,0.63496188276108,0.632665917737035,"116927482/116931889",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko00260","ko00260","2/141","20/8626",0.1,6.1177304964539,2.95362206473346,0.0415919919994088,0.782889579155305,0.780058720893996,"116917283/116930449",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map00260","Glycine, serine and threonine metabolism","2/141","20/8626",0.1,6.1177304964539,2.95362206473346,0.0415919919994088,0.782889579155305,0.780058720893996,"116917283/116930449",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko00510","ko00510","3/141","49/8626",0.0612244897959184,3.7455492835432,2.48440711135604,0.0456408131023881,0.782889579155305,0.780058720893996,"116927453/116927482/116936412",3,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map00510","N-Glycan biosynthesis","3/141","49/8626",0.0612244897959184,3.7455492835432,2.48440711135604,0.0456408131023881,0.782889579155305,0.780058720893996,"116927453/116927482/116936412",3,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko00601","ko00601","3/141","55/8626",0.0545454545454545,3.33694390715667,2.24118171403127,0.0606149017542515,0.782889579155305,0.780058720893996,"116917596/116927095/116927482",3,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map00601","Glycosphingolipid biosynthesis - lacto and neolacto series","3/141","55/8626",0.0545454545454545,3.33694390715667,2.24118171403127,0.0606149017542515,0.782889579155305,0.780058720893996,"116917596/116927095/116927482",3,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko04152","ko04152","3/141","57/8626",0.0526315789473684,3.21985815602837,2.16750828501764,0.0660568590230704,0.782889579155305,0.780058720893996,"116917649/116925370/116930210",3,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map04152","AMPK signaling pathway","3/141","57/8626",0.0526315789473684,3.21985815602837,2.16750828501764,0.0660568590230704,0.782889579155305,0.780058720893996,"116917649/116925370/116930210",3,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko00270","ko00270","2/141","26/8626",0.0769230769230769,4.70594653573377,2.43949416050872,0.066795201895674,0.782889579155305,0.780058720893996,"116917283/116930449",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map00270","Cysteine and methionine metabolism","2/141","26/8626",0.0769230769230769,4.70594653573377,2.43949416050872,0.066795201895674,0.782889579155305,0.780058720893996,"116917283/116930449",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko00512","ko00512","2/141","27/8626",0.0740740740740741,4.53165221959548,2.36918526125552,0.0713880432492432,0.782889579155305,0.780058720893996,"116927482/116932960",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map00512","Mucin type O-glycan biosynthesis","2/141","27/8626",0.0740740740740741,4.53165221959548,2.36918526125552,0.0713880432492432,0.782889579155305,0.780058720893996,"116927482/116932960",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko05225","ko05225","3/141","59/8626",0.0508474576271186,3.11071042192571,2.09702429395115,0.0717150759531577,0.782889579155305,0.780058720893996,"116917635/116919815/116929316",3,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map05225","Hepatocellular carcinoma","3/141","59/8626",0.0508474576271186,3.11071042192571,2.09702429395115,0.0717150759531577,0.782889579155305,0.780058720893996,"116917635/116919815/116929316",3,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko04916","ko04916","2/141","30/8626",0.0666666666666667,4.07848699763593,2.17727322794211,0.0857462761944971,0.783183061847386,0.780351142379075,"116917635/116930210",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map04916","Melanogenesis","2/141","30/8626",0.0666666666666667,4.07848699763593,2.17727322794211,0.0857462761944971,0.783183061847386,0.780351142379075,"116917635/116930210",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko00982","ko00982","2/141","33/8626",0.0606060606060606,3.7077154523963,2.00886509297655,0.100884702040623,0.783183061847386,0.780351142379075,"116919815/116929316",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map00982","Drug metabolism - cytochrome P450","2/141","33/8626",0.0606060606060606,3.7077154523963,2.00886509297655,0.100884702040623,0.783183061847386,0.780351142379075,"116919815/116929316",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko01524","ko01524","2/141","35/8626",0.0571428571428571,3.49584599797366,1.90718635959301,0.111357006043201,0.783183061847386,0.780351142379075,"116919815/116929316",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko04918","ko04918","2/141","35/8626",0.0571428571428571,3.49584599797366,1.90718635959301,0.111357006043201,0.783183061847386,0.780351142379075,"116917374/116930210",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko04920","ko04920","2/141","35/8626",0.0571428571428571,3.49584599797366,1.90718635959301,0.111357006043201,0.783183061847386,0.780351142379075,"116917649/116925370",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map01524","Platinum drug resistance","2/141","35/8626",0.0571428571428571,3.49584599797366,1.90718635959301,0.111357006043201,0.783183061847386,0.780351142379075,"116919815/116929316",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map04918","Thyroid hormone synthesis","2/141","35/8626",0.0571428571428571,3.49584599797366,1.90718635959301,0.111357006043201,0.783183061847386,0.780351142379075,"116917374/116930210",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map04920","Adipocytokine signaling pathway","2/141","35/8626",0.0571428571428571,3.49584599797366,1.90718635959301,0.111357006043201,0.783183061847386,0.780351142379075,"116917649/116925370",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko00980","ko00980","2/141","36/8626",0.0555555555555556,3.39873916469661,1.85909198851724,0.11669585917957,0.783183061847386,0.780351142379075,"116919815/116929316",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map00980","Metabolism of xenobiotics by cytochrome P450","2/141","36/8626",0.0555555555555556,3.39873916469661,1.85909198851724,0.11669585917957,0.783183061847386,0.780351142379075,"116919815/116929316",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko04666","ko04666","2/141","38/8626",0.0526315789473684,3.21985815602837,1.76780431730139,0.127561133540782,0.783183061847386,0.780351142379075,"116917869/116924263",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map04666","Fc gamma R-mediated phagocytosis","2/141","38/8626",0.0526315789473684,3.21985815602837,1.76780431730139,0.127561133540782,0.783183061847386,0.780351142379075,"116917869/116924263",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko04310","ko04310","3/141","77/8626",0.038961038961039,2.38353136225477,1.57195423185108,0.131316049320519,0.783183061847386,0.780351142379075,"116916606/116917635/116930688",3,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map04310","Wnt signaling pathway","3/141","77/8626",0.038961038961039,2.38353136225477,1.57195423185108,0.131316049320519,0.783183061847386,0.780351142379075,"116916606/116917635/116930688",3,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko05204","ko05204","2/141","40/8626",0.05,3.05886524822695,1.68238606173626,0.138653842750913,0.783183061847386,0.780351142379075,"116919815/116929316",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"map05204","Chemical carcinogenesis - DNA adducts","2/141","40/8626",0.05,3.05886524822695,1.68238606173626,0.138653842750913,0.783183061847386,0.780351142379075,"116919815/116929316",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko01230","ko01230","2/141","41/8626",0.0487804878048781,2.984258778758,1.64166021695501,0.144277337474499,0.783183061847386,0.780351142379075,"116917283/116930449",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
"ko04211","ko04211","2/141","41/8626",0.0487804878048781,2.984258778758,1.64166021695501,0.144277337474499,0.783183061847386,0.780351142379075,"116917649/116930210",2,"cl1_TBT_provisioned_egg","1","TBT_provisioned_egg","CTR:provisioned_egg"
