"","gene","pvalue","padj"
"1624","116917400",0.0630609832103073,0.526467998176634
"1625","116917401",0.172412637862398,0.83259177285438
"1626","116917402",0.125305254740659,0.833921219420467
"1627","116917403",0.399009651233269,0.957646159866442
"1628","116917404",0.5131261598186,0.983853577770506
"1629","116917405",0.205579045105827,0.828443379420465
"1630","116917408",0.0724804598673834,0.669236302465577
"1631","116917409",0.100535426765204,0.812029019541396
"1632","116917410",0.353738499915497,0.950612946883514
"1633","116917411",0.486238066635463,0.986463012241701
"1634","116917412",0.245774353392451,0.995630923071436
"1635","116917413",0.00889845656642089,0.0844099753973579
"1636","116917415",0.257406440237385,0.967008146569812
"1637","116917417",0.0979312845816649,0.515682651685313
"1638","116917418",0.111963842517111,0.924873042989159
"1639","116917419",0.211363876495121,0.856421262027809
"1640","116917420",0.0590359214514769,0.382524084900549
"1641","116917421",0.302007754896432,0.852810041502421
"1642","116917422",0.0405916677396698,0.407697219388286
"1643","116917423",0.0205721575225498,0.246865890270597
"1644","116917425",0.146008666183493,0.921772257074769
"1645","116917426",0.0443739077612648,0.532486893135177
"1646","116917427",0.369268674212194,0.970100446927472
"1647","116917428",0.194634289558077,0.986585741279754
"1648","116917429",0.355098429147756,0.964545322020326
"1649","116917435",0.138750470818579,0.963719705552048
"1650","116917436",0.182483331688686,0.927246541676592
"1651","116917438",0.0123676214450242,0.14841145734029
"1652","116917440",0.312129723791505,0.96840319450263
"1653","116917441",0.135149894859321,0.858045006758333
"1654","116917443",0.376893058431482,0.978649709432992
"1655","116917446",0.216059896643283,0.928761271979935
"1656","116917448",0.000378776733065177,0.00454532079678212
"1657","116917451",0.163508681893334,0.780615153618757
"1658","116917456",0.094004547485018,0.77641266278412
"1659","116917457",0.118927582538233,0.76593611631615
"1660","116917458",0.0143264785957929,0.171917743149515
"1661","116917459",0.283093662578982,0.960926637907939
"1662","116917460",0.253569337388333,0.969744640793636
"1663","116917461",0.0392094021330052,0.40020935022633
"1664","116917462",0.270115076281472,0.941169258042445
"1665","116917463",0.247399507351955,0.932869225332068
"1666","116917467",0.0321752340031808,0.258117884058944
"1667","116917468",0.470102607642017,0.969297825166683
"1668","116917469",0.184786807567475,0.963786925540867
"1669","116917470",0.246754903551178,0.820332223684866
"1670","116917471",0.109628729370843,0.750760199592427
"1671","116917472",0.388170913471118,0.965590924243407
"1672","116917473",0.238431432623609,0.828975848613645
"1673","116917474",0.120283151523217,0.833629440948973
"1674","116917481",0.130419011102541,0.911399139955812
"1675","116917483",0.264086262073387,0.964115857069305
"1676","116917484",0.119860229492039,0.886318857207154
"1677","116917485",0.339168967188859,0.931029491494439
"1678","116917486",0.155625769661474,0.791467981901363
"1679","116917487",0.161735815134187,0.976180162842852
"1680","116917490",0.073707083991752,0.572350751124264
"1681","116917491",0.522522082614026,0.990526919422173
"1682","116917492",0.327442877665997,0.973661965193364
"1683","116917493",0.508115930363198,0.954472522247533
"1684","116917494",0.0375382407396843,0.214529882082055
"1685","116917495",0.304196909803125,0.846363657666092
"1686","116917496",0.0875887900788111,0.997635613302544
"1687","116917497",0.290066326713609,0.98405594673419
"1688","116917498",0.419932813574674,0.869894465500107
"1689","116917499",0.211946983300352,0.946787758041766
"1690","116917500",0.130649662616379,0.876528912460533
"1691","116917501",0.15223537538257,0.863454316663445
"1692","116917502",0.42472476498997,0.96973997846026
"1693","116917503",0.000458032942879125,0.0054963953145495
"1694","116917504",0.194594315656676,0.896614642747255
"1695","116917505",0.144893321257678,0.688593024674446
"1696","116917506",0.0222659714523737,0.267191657428484
"1697","116917507",0.00963688947666257,0.114580020492299
"1698","116917508",0.0155252262327203,0.186302714792643
"1699","116917509",0.128848831954953,0.899880383113103
"1700","116917510",0.193736679188724,0.816628515400247
"1701","116917511",0.235089547532372,0.840810614252624
"1702","116917512",0.166670054176771,0.897516778049344
"1703","116917513",0.174801411656782,0.855920171597118
"1704","116917515",0.278511820186841,0.937328862390461
"1705","116917516",0.21189012866632,0.972614828477458
"1706","116917517",0.256443902442475,0.955594055709072
"1707","116917518",0.747878909860648,0.987296467387864
"1708","116917519",0.343918256616478,0.928221327977907
"1709","116917520",0.0368949726568563,0.442739671882275
"1710","116917527",0.0214380664917167,0.227773760725358
"1711","116917528",0.301246122844157,0.847436053488624
"1712","116917529",0.224806146693257,0.986130127508305
"1713","116917530",0.010881968892003,0.130583626704036
"1714","116917531",0.156022910838776,0.717035632507032
"1715","116917532",0.186385979391801,0.920605688043155
"1716","116917533",0.108477600614368,0.654448764973796
"1717","116917534",0.385120538232875,0.820733771253159
"1718","116917535",0.170140131605862,0.771796317658684
"1719","116917536",0.132284196258609,0.855323676404683
"1720","116917537",0.200064683430015,0.964320615202528
"1721","116917538",0.138141995751002,0.920980795328018
"1722","116917539",0.12229362000102,0.598605791865682
"1723","116917540",0.0313190793609961,0.375828952331953
"1724","116917541",0.145918812801206,0.955838732919773
"1725","116917542",0.340447546998811,0.912495293936942
"1726","116917543",0.162273781916387,0.70833213901834
"1727","116917544",0.370921866486516,0.823822838400136
"1728","116917545",0.211312106765633,0.880720625265728
"1729","116917546",0.149546531211356,0.878495975060901
"1730","116917547",0.0393894951643438,0.472673941972126
"1731","116917548",0.0991352810928285,0.866231138022533
"1732","116917549",0.25662060749841,0.988792809405363
"1733","116917550",0.34213546783985,0.96453911328165
"1734","116917552",0.0518849264703326,0.622619117643991
"1735","116917553",0.0970601680561203,0.910737085210189
"1736","116917554",0.0512736832706224,0.347735793146253
"1737","116917555",0.0387379675650852,0.464855610781022
"1738","116917556",0.141553049790805,0.902521209707625
"1739","116917557",0.085505687512823,0.789550922624006
"1740","116917558",0.386213274400216,0.973893459356132
"1741","116917559",0.22190041412454,0.903185714647958
"1742","116917560",0.113502840178505,0.5276545630606
"1743","116917561",0.0190410039795364,0.10810805624996
"1744","116917562",0.0238349547356918,0.234847070714407
"1745","116917563",0.246913218436808,0.981929193104391
"1746","116917564",0.0529953122611926,0.277004103185875
"1747","116917565",0.438197620038253,0.940292235421466
"1748","116917566",0.282446552852341,0.996226416928077
"1749","116917567",0.205867166820847,0.856848910149289
"1750","116917568",0.314820121498488,0.987672116568028
"1751","116917569",0.0497248469735181,0.596698163682217
"1752","116917570",0.191315733045755,0.920502196436536
"1753","116917571",0.0874053089991956,0.855483752186352
"1754","116917572",0.0302389374194766,0.287758191441818
"1755","116917573",0.103665735586557,0.676914149467327
"1756","116917574",0.10915824800286,0.425109457231757
"1757","116917575",0.255618072706414,0.9873993781718
"1758","116917576",0.349861899862021,0.99419845097936
"1759","116917580",0.381502721159367,0.948222466399175
"1760","116917581",0.361732664809029,0.975052621044328
"1761","116917582",0.0947633086096587,0.518184324690556
"1762","116917585",0.0874343820070474,0.590327822043646
"1763","116917586",0.0246014167945014,0.295217001534017
"1764","116917587",0.00344308441035085,0.0413170129242102
"1765","116917589",0.0225458246444116,0.19129803869215
"1766","116917590",0.025211141134684,0.234165923822348
"1767","116917591",0.0461691680311263,0.554030016373516
"1768","116917592",0.434830796990917,0.955513517459031
"1769","116917593",0.0639009414955795,0.57553040671441
"1770","116917596",0.000606413481394698,0.00727696177673638
"1771","116917597",0.29912949584031,0.99724640720583
"1772","116917598",0.467512330748797,0.979353029705013
"1773","116917600",0.014773371089392,0.100564519840247
"1774","116917601",0.0938482773039378,0.663976035949887
"1775","116917602",0.303537536451768,0.976751787106043
"1776","116917603",0.0266129909611612,0.319355891533934
"1777","116917604",0.108904848524883,0.403068690367693
"1778","116917605",0.0599424581922257,0.719309498306708
"1779","116917606",0.108847091970329,0.830927791782022
"1780","116917611",0.176992646521584,0.776000330840222
"1781","116917612",0.166175782652393,0.760741536485863
"1782","116917616",0.259285854293307,0.892057821939079
"1783","116917617",0.0718038556399831,0.861646267679797
"1784","116917618",0.138323208844921,0.652667774858842
"1785","116917619",0.0773017371247105,0.765640182694208
"1786","116917620",0.221938502733529,0.954413647792814
"1787","116917621",0.086535934446626,0.667231057737026
"1788","116917623",0.0865180277222962,0.824961138474744
"1789","116917626",0.0748261883184994,0.687260181451172
"1790","116917627",0.0709363292194928,0.851235950633913
"1791","116917628",0.234767617996436,0.862994377695011
"1792","116917629",0.269496846241172,0.991363628100593
"1793","116917630",0.239292578829971,0.959253179706105
"1794","116917632",0.136955875745241,0.768668396977375
"1795","116917633",0.161802401966238,0.980024148515003
"1796","116917634",0.0689197991142406,0.492758438631865
"1797","116917635",0.0207275945154911,0.248731134185893
"1798","116917636",0.140552769241979,0.92343702457513
"1799","116917637",0.320194503564964,0.960497101557563
"1800","116917639",0.0459207853646177,0.351098396411031
"1801","116917640",0.158177031814902,0.634024511190624
"1802","116917641",0.36581220909756,0.865894879073656
"1803","116917643",0.0876739519707275,0.778626406663758
"1804","116917646",0.126869336835906,0.892776484041301
"1805","116917647",0.123182312640895,0.772647584541628
"1806","116917648",0.394886336901557,0.968336576579757
"1807","116917649",0.0670224598250464,0.447132197199607
"1808","116917651",0.0524172491696757,0.538008631246958
"1809","116917654",0.273840481314518,0.856860870851086
"1810","116917655",0.0454892712507452,0.545871255008943
"1811","116917656",0.359660735490273,0.978325091355838
"1812","116917657",0.716640285415338,0.999986736942542
"1813","116917658",0.168868696350686,0.650337914139695
"1814","116917659",0.420464149230519,0.975386796723876
"1815","116917660",0.2123041431414,0.928175459847113
"1816","116917661",0.0681195300538644,0.348496779239257
"1817","116917662",0.406149079499362,0.969441430341729
"1818","116917663",0.0542912344167708,0.407965658426593
"1819","116917664",0.267462986922963,0.880366408124248
"1820","116917665",0.206947930838812,0.893781314779452
"1821","116917666",0.0196267512144964,0.155828052504777
"1822","116917667",0.0162078805352952,0.194494566423543
"1823","116917668",0.454507503308069,0.995124171580731
"1824","116917669",0.161222263510897,0.883820005135664
"1825","116917670",0.0215609170985075,0.25873100518209
"1826","116917671",0.395039333613175,0.976095720575677
"1827","116917672",0.465073035682707,0.948097397730902
"1828","116917673",0.0323845936699387,0.388615124039264
"1829","116917675",0.0642376302657211,0.770851563188654
"1830","116917676",0.2498133125844,0.909223381407217
"1831","116917677",0.141333852424505,0.917769311475775
"1832","116917678",0.173152126290074,0.816953801834771
"1833","116917679",0.0953390602636316,0.7853733949127
"1834","116917680",0.233819755676884,0.894936562108323
"1835","116917681",0.452996285385434,0.989786323532629
"1836","116917682",0.301235498019303,0.885228629880587
"1837","116917683",0.24862994756861,0.888372101362863
"1838","116917684",0.428905540218045,0.987213919477383
"1839","116917685",0.197397419015483,0.814545559268478
"1840","116917686",0.0890952473386439,0.416560264202012
"1841","116917687",0.0593528851813721,0.712234622176465
"1842","116917688",0.149754385517452,0.925098651291636
"1843","116917689",0.0338676187705129,0.293166930901963
"1844","116917690",0.0226200151628551,0.271440181954261
"1845","116917691",0.210373696118091,0.816011142269984
"1846","116917692",0.0896114149684783,0.745890765943013
"1847","116917693",0.119161879435145,0.693315900192326
"1848","116917694",0.026220839427849,0.314650073134188
"1849","116917695",0.182391445516534,0.874357421560648
"1850","116917696",0.14434266319635,0.679129487305383
"1851","116917697",0.424659029577014,0.973313480784793
"1852","116917698",0.154902422780896,0.875003466841204
"1853","116917699",0.172202163130126,0.762977704268458
"1854","116917700",0.297827307391815,0.977819300984214
"1855","116917701",0.283322170439793,0.880990028176855
"1856","116917702",0.111901575439324,0.825482320069218
"1857","116917703",0.10183381486638,0.891868735590134
"1858","116917705",0.125381618869569,0.813531436602207
"1859","116917706",0.0788247872328763,0.69937077895879
"1860","116917707",0.266901435902402,0.95870939190303
"1861","116917708",0.172618809549175,0.990741713978447
"1862","116917709",0.150842395417438,0.916528391593331
"1863","116917711",0.161614107825157,0.83185420780547
"1864","116917712",0.236544423016512,0.816139141190201
"1865","116917713",0.0337111176767417,0.276128224015007
"1866","116917715",0.114097681874895,0.849225187224886
"1867","116917716",0.146264634009358,0.947881097681972
"1868","116917717",0.367281145461507,0.99999269100618
"1869","116917718",0.0379351756307659,0.45522210756919
"1870","116917719",0.011849258441573,0.142191101298876
"1871","116917723",0.0829171620572447,0.509655099953636
"1872","116917725",0.0921942443004699,0.634828603306289
"1873","116917728",0.111444732255827,0.873091812005166
"1874","116917733",0.0843587163405907,0.440491376395789
"1875","116917734",0.37425094638829,0.937848039579052
"1876","116917735",0.184116255502765,0.998569867072598
"1877","116917736",0.412341998567256,0.894904224691479
"1878","116917737",0.201776998232548,0.981476848101913
"1879","116917743",0.0672645912951219,0.807175095541463
"1880","116917750",0.387246544271752,0.934776322399444
"1881","116917753",0.257329318319029,0.873259368187795
"1882","116917755",0.0980731760049367,0.932727553817457
"1883","116917760",0.387421445940658,0.926694484193959
"1884","116917761",0.334848504757756,0.996010746763424
"1885","116917762",0.014193763781322,0.170325165375864
"1886","116917763",0.125983222425042,0.890730863727559
"1887","116917764",0.467076022814621,0.930260094941039
"1888","116917765",0.148853538905718,0.867837379279693
"1889","116917766",0.0560583895128796,0.447187718556333
"1890","116917767",0.240562669643365,0.918415001326947
"1891","116917768",0.354648639739543,0.966468227062115
"1892","116917769",0.351546857794741,0.947899798982827
"1893","116917770",0.400499088500001,0.978761309086466
"1894","116917772",0.0212890729231468,0.255468875077761
"1895","116917773",0.0408937332623144,0.248574556537229
"1896","116917774",0.300702933328527,0.78656657680663
"1897","116917776",0.0672942517699043,0.453961559293048
"1898","116917777",0.317430142894344,0.97490140693598
"1899","116917779",0.106122675222406,0.776981622162331
"1900","116917780",0.429711919075551,0.928137852835186
"1901","116917782",0.094985306946493,0.460704167165067
"1902","116917783",0.203670320467284,0.842501280634659
"1903","116917784",0.0319374369385677,0.383249243262813
"1904","116917792",0.102917460641338,0.714407414242615
"1905","116917793",0.0949288459321019,0.667120658796517
"1906","116917794",0.231596322006388,0.991932549985171
"1907","116917795",0.585680449825482,0.969157858347261
"1908","116917798",0.129898040163465,0.618056244725775
"1909","116917799",0.12118207402225,0.98655577440411
"1910","116917800",0.126647102815032,0.829413868787897
"1911","116917801",0.44003973548042,0.985948427046935
"1912","116917802",0.0589578787705117,0.532088146866482
"1913","116917804",0.0884185137647647,0.914144393917623
"1914","116917805",0.196935039443178,0.913958524584644
"1915","116917806",0.0587716636391117,0.601181575661893
"1916","116917807",0.0529597734480771,0.507010984154314
"1917","116917808",0.0358958241962398,0.166466968413748
"1918","116917809",0.0234613981930694,0.281536778316833
"1919","116917810",0.0855700502845714,0.918602915683058
"1920","116917811",0.024040912313139,0.246425098118406
"1921","116917812",0.150763644085269,0.961897633198828
"1922","116917815",0.166978309158348,0.900889624090507
"1923","116917817",0.130847463728686,0.827404736968809
"1924","116917818",0.178160130585881,0.911086353300856
"1925","116917819",0.281781441585671,0.965074574142254
"1926","116917820",0.256062471658339,0.981908542542903
"1927","116917821",0.0849220086505254,0.678683211321267
"1928","116917825",0.20515834145911,0.884799153620371
"1929","116917826",0.064933869152265,0.779206429827179
"1930","116917829",0.0745218012472875,0.558958460990302
"1931","116917831",0.00647130037781786,0.0776556045338143
"1932","116917832",0.0769706075720969,0.822309606532471
"1933","116917833",0.225889612625383,0.960107414145554
"1934","116917835",0.0511002710572114,0.613203252686536
"1935","116917836",0.154853078130124,0.729134588763106
"1936","116917837",0.236117234205387,0.842038902283849
"1937","116917838",0.0683865354472234,0.761832249018527
"1938","116917839",0.198659142270239,0.976240243077641
"1939","116917840",0.215677914917182,0.853203494521217
"1940","116917841",0.367736115778848,0.834817214694173
"1941","116917842",0.280499633277985,0.958024575226525
"1942","116917843",0.122815221002892,0.685074942116393
"1943","116917844",0.0599787288496097,0.719744746195316
"1944","116917847",0.163580816579191,0.735270076421353
"1945","116917848",0.132368046671678,0.746991609523008
"1946","116917852",0.35956014973889,0.975949833476809
"1947","116917853",0.255667608558542,0.88569243673874
"1948","116917854",0.11769691140402,0.837862773087924
"1949","116917855",0.306259218435762,0.958569629395609
"1950","116917856",0.463201306245243,0.927167012289397
"1951","116917857",0.288292759556557,0.989295279380538
"1952","116917858",0.346610621185112,0.981481169178851
"1953","116917859",0.0215291640876618,0.258349969051942
"1954","116917861",0.360928342898229,0.964440340933265
"1955","116917862",0.040882462801572,0.490589553618864
"1956","116917863",0.413809099036413,0.995831528051108
"1957","116917864",0.112760435926033,0.98677569905231
"1958","116917865",0.0672636626198712,0.745269787904039
"1959","116917869",0.0235923175254209,0.283107810305051
"1960","116917870",0.260306332906453,0.993723460640836
"1961","116917873",0.223248493704411,0.841609531049914
"1962","116917875",0.379484098295421,0.943926121582076
"1963","116917878",0.0400922022542718,0.481106427051262
"1964","116917879",0.144554338260334,0.797267247463232
"1965","116917883",0.246133225533743,0.988339239618943
"1966","116917884",0.0111330418056564,0.124008138529133
"1967","116917887",0.0743962519892411,0.892755023870894
"1968","116917890",0.350310309408073,0.988837723149359
"1969","116917891",0.080120173416064,0.700809203173144
"1970","116917892",0.493357928065255,0.998437021241406
"1971","116917895",0.219504009377157,0.947554314997029
"1972","116917896",0.0517327606512895,0.487663462826381
"1973","116917898",0.115943653718086,0.815766410655167
"1974","116917899",0.303150727791232,0.982020177928809
"1975","116917901",0.248535770561552,0.792617851981829
"1976","116917903",0.0996882490313187,0.809803613688186
"1977","116917904",0.0997879905311385,0.901430463991809
"1978","116917905",0.0837221360231425,0.63674860061064
"1979","116917906",0.337591874099242,0.995473333570176
"1980","116917907",0.0397578172629144,0.207417363677467
"1981","116917908",0.0132211759427526,0.158654111313032
"1982","116917909",0.0827960387216225,0.546969282415203
"1983","116917910",0.0477153526012771,0.425407472516821
"1984","116917911",0.126181928892749,0.760989526375482
"1985","116917912",0.425767149879974,0.950514094595868
"1986","116917913",0.155365093794731,0.910107718023251
"1987","116917914",0.473164303043794,0.977010279137076
"1988","116917915",0.0983846321064475,0.603862340937058
"1989","116917916",0.00795508646782581,0.0954610376139097
"1990","116917917",0.188802851000025,0.862362726069371
"1991","116917918",0.0555645687629898,0.547333120115617
"1992","116917919",0.0671046846824054,0.431074660377375
"1993","116917920",0.0290701202035032,0.334409207849976
"1994","116917921",0.0698149800689456,0.509452136173862
"1995","116917922",0.0178827267209073,0.214592720650888
"1996","116917923",0.047305495854523,0.286959205234346
"1997","116917924",0.44964836098073,0.986164698359147
"1998","116917925",0.0802199055957248,0.620856544900516
"1999","116917926",0.117983439693859,0.616230727655013
"2000","116917927",0.28725849268782,0.963812273994148
"2001","116917928",0.0342919370757874,0.226977101050667
"2002","116917929",0.0345432459047009,0.213636739457718
"2003","116917930",0.0512996729111233,0.441227027115742
"2004","116917931",0.00313215935069445,0.0375859122083334
"2005","116917932",0.186718065545038,0.898370777975474
"2006","116917933",0.1034973372951,0.873503727921499
"2007","116917934",0.196789957909044,0.858792790375368
"2008","116917935",0.43411111616262,0.980473999041875
"2009","116917936",0.147981992785243,0.991055506289215
"2010","116917937",0.377836308940774,0.988128041797057
"2011","116917938",0.497305411850016,0.91188748166756
"2012","116917939",0.0446496947613209,0.407446201790936
"2013","116917940",0.49008859884959,0.842078059357115
"2014","116917941",0.431964813789744,0.951422869494217
"2015","116917942",0.359965381502809,0.968155964626854
"2016","116917947",0.221827962675566,0.902386220703514
"2017","116917948",0.177876928645513,0.903762971330652
"2018","116917952",0.0477731670703741,0.57327800484449
"2019","116917953",0.172182756811822,0.91440637241335
"2020","116917954",0.0783226171428966,0.566973096109442
"2021","116917955",0.00799491256035446,0.0959389507242535
"2022","116917957",0.111740472140901,0.766218511599735
"2023","116917958",0.203280311410351,0.96958153977298
"2024","116917959",0.0517418911279029,0.496187558618829
"2025","116917960",0.25815366591228,0.820802535498706
"2026","116917961",0.346463322107633,0.990135533247471
"2027","116917962",0.381963723013986,0.929941560789112
"2028","116917963",0.16831596481192,0.810489141294948
"2029","116917964",0.616132237952539,0.940894446205925
"2030","116917965",0.15296756687226,0.984718491154727
"2031","116917966",0.179489183895356,0.978719153676468
"2032","116917968",0.137898949533274,0.957396940359174
"2033","116917969",0.237566157509157,0.949103474318646
"2034","116917970",0.116198574088368,0.608175033954367
"2035","116917971",0.13289103686671,0.783948785692022
"2036","116917972",0.225833837268064,0.992269664590671
"2037","116917974",0.226244537037261,0.971842550887176
"2038","116917975",0.0646085665790204,0.775302798948245
"2039","116917976",0.0568763814707618,0.682516577649142
"2040","116917978",0.180504132372842,0.928029641370695
"2041","116917980",0.0075591347917323,0.0907096175007876
"2042","116917981",0.559675470074874,0.979926947868499
"2043","116917982",0.201901554185826,0.919137915448415
"2044","116917983",0.0138331968459593,0.165998362151512
"2045","116917985",0.0929380469120254,0.664179860802381
"2046","116917987",0.258820127865833,0.913710534880239
"2047","116917988",0.0282014265249713,0.338417118299656
"2048","116917989",0.191024198169401,0.760840982660518
"2049","116917990",0.0374749498401677,0.449699398082013
"2050","116917993",0.133605649763044,0.698982087317268
"2051","116917994",0.176225383453094,0.718214997719606
"2052","116917995",0.130167982516036,0.815212133187073
"2053","116917996",0.10583977433744,0.543408894485333
"2054","116917997",0.176673538835136,0.707866081365378
"2055","116917998",0.180074780678416,0.947566978592738
"2056","116917999",0.186751944412905,0.990092279249031
"2057","116918000",0.324218037652344,0.944359234974571
"2058","116918001",0.360264761916696,0.924182534489809
"2059","116918002",0.0231593297817664,0.242537663063386
"2060","116918003",0.0291841315362974,0.350209578435569
"2061","116918004",0.161627744219354,0.969540335576042
"2062","116918005",0.174380000078657,0.846275106189282
"2063","116918006",0.163143017747777,0.917186037093814
"2064","116918007",0.150146929721937,0.638714652469434
"2065","116918008",0.0195417052101611,0.234500462521934
"2066","116918009",0.00943513963918759,0.113221675670251
"2067","116918010",0.00472102232439023,0.0566522678926827
"2068","116918011",0.140826868552068,0.838688552520347
"2069","116918012",0.318364334096292,0.980500274409286
"2070","116918013",0.180063761261151,0.951558694162458
"2071","116918015",0.230744243553768,0.799428961111893
"2072","116918016",0.023030373589897,0.276364483078764
"2073","116918017",0.489032425811634,0.969653794105341
"2074","116918018",0.110598105082758,0.610488440878017
"2075","116918019",0.233319489405654,0.952485467526697
"2076","116918020",0.265871751283817,0.951470053457743
"2077","116918021",0.184287438244021,0.987383531097101
"2078","116918022",0.159164422845035,0.977525387974122
"2079","116918023",0.311442628642312,0.999709147219193
"2080","116918024",0.298216952109225,0.89935528557176
"2081","116918025",0.507449003316862,0.930438552003259
"2082","116918026",0.135435352430679,0.778252461737904
"2083","116918027",0.0369777583355972,0.39317285764485
"2084","116918028",0.208956317655664,0.988124922196773
"2085","116918029",0.0279129481237156,0.274587414365929
"2086","116918030",0.169035362540546,0.76413662709019
"2087","116918032",0.0337734739122774,0.16642619527215
"2088","116918034",0.00439558401643729,0.0527470081972474
"2089","116918035",0.0346708587430203,0.416050304916243
"2090","116918037",0.114573741526251,0.833989297424304
"2091","116918038",0.135424496344263,0.984238186935317
"2092","116918039",0.00918448347785709,0.110213801734285
"2093","116918040",0.01875359881898,0.22504318582776
"2094","116918041",0.249977489753971,0.850621030464391
"2095","116918042",0.0356540027910612,0.234504035273606
"2096","116918043",0.244129023397669,0.947919169179552
"2097","116918045",0.0335767747249382,0.354554639100543
"2098","116918046",0.10843694373828,0.520090591295527
"2099","116918048",0.260263802495706,0.927691745589691
"2100","116918049",0.0369210777890688,0.378823330395996
"2101","116918050",0.15585311590288,0.608641109381797
"2102","116918051",0.0849040823860522,0.827931683275755
"2103","116918052",0.144191815607626,0.661921660451458
"2104","116918053",0.237264726646264,0.84710465371694
"2105","116918055",0.121452226275634,0.977569274869902
"2106","116918056",0.0397439912270048,0.474503585678607
"2107","116918057",0.28713220268807,0.94698186435411
"2108","116918058",0.490387293215897,0.984728242437373
"2109","116918059",0.330150247570753,0.960605149363456
"2110","116918060",0.166425402561425,0.994360912052358
"2111","116918061",0.420309246342503,0.950750724937257
"2112","116918062",0.290600615954868,0.960319733689689
"2113","116918063",0.30422176294936,0.861320446647456
"2114","116918064",0.357085742098788,0.88575637271889
"2115","116918068",0.280719397512528,0.998678769126406
"2116","116918069",0.165139502353681,0.82338314742327
"2117","116918070",0.0623666877914315,0.748400253497178
"2118","116918071",0.300772324396688,0.923063175831396
"2119","116918073",0.329963306023619,0.962444337602812
"2120","116918077",0.0541503652605877,0.519320250370995
"2121","116918078",0.221430570741896,0.996486191274915
"2122","116918080",0.292286133000812,0.91587244998578
"2123","116918081",0.0677237156453785,0.355338981275176
"2124","116918082",0.0674836006511648,0.490021507135162
"2125","116918083",0.1020085219266,0.929116951818183
"2126","116918089",0.0777443266248695,0.471927091778085
"2127","116918131",0.11637962973815,0.956167334860077
"2128","116918132",0.0892965614472647,0.704885213740806
"2129","116918133",0.00569635188973276,0.0683562226767931
"2130","116918135",0.1030707493415,0.845657185657561
"2131","116918136",0.303904444019563,0.952343661724986
"2132","116918137",0.069873135586424,0.630986807849049
"2133","116918138",0.137722386678514,0.780903629826381
"2134","116918140",0.211670422499564,0.866125110025908
"2135","116918141",0.110275739480854,0.893132521729463
"2136","116918143",0.0836171123262074,0.58405581605809
"2137","116918144",0.0478269916105493,0.238329091175525
"2138","116918147",0.00104595487200182,0.0125514584640219
"2139","116918149",0.287567852431745,0.951516032481817
"2140","116918153",0.219037908370779,0.752769620073751
"2141","116918155",0.00834065395068815,0.100087847408258
"2142","116918158",0.411810697661458,0.939784375505301
"2143","116918159",0.0569512462643746,0.49818425343006
"2144","116918160",0.160905704570082,0.887434773772306
"2145","116918161",0.202618892199822,0.885539041521503
"2146","116918162",0.375074126901104,0.936277902433358
"2147","116918163",0.027570672842819,0.183616403181504
"2148","116918164",0.403425991089909,0.971665393720151
"2149","116918165",0.00782292430746912,0.0938750916896294
"2150","116918166",0.225781622604002,0.81905058172498
"2151","116918167",0.158536712308402,0.985975870400759
"2152","116918168",0.042743205996794,0.399379352009907
"2153","116918169",0.0137507551997878,0.165009062397454
"2154","116918170",0.127293531138189,0.917434266522169
"2155","116918171",0.353468360361159,0.870405143324957
"2156","116918172",0.050274697110811,0.603296365329732
"2157","116918173",0.0864739635480746,0.887678175797037
"2158","116918174",0.225313764350185,0.953097295034645
"2159","116918176",0.114434893480814,0.697483309440606
"2160","116918177",0.288082102114554,0.997886458004313
"2161","116918179",0.24285649896254,0.894388420032403
"2162","116918181",0.235829318334466,0.94957849235281
"2163","116918184",0.186227673611587,0.989303784061346
"2164","116918185",0.149198307600541,0.650405783941896
"2165","116918186",0.0279161504468392,0.334993805362071
"2166","116918187",0.347358451517854,0.964577897299445
"2167","116918191",0.0231327336173989,0.277592803408787
"2168","116918201",0.102809896453725,0.910468270531324
"2169","116918202",0.177877562595028,0.855290358603185
"2170","116918203",0.0440664646887788,0.316414261820974
"2171","116918204",0.137886727182773,0.853341805845496
"2172","116918205",0.3718464647156,0.997501131216298
"2173","116918206",0.316125041293977,0.894445814386645
"2174","116918207",0.348226385942993,0.844190150750964
"2175","116918208",0.161544867975233,0.978909548135347
"2176","116918209",0.137959783681536,0.824531792605478
"2177","116918210",0.167251289360742,0.833062097069461
"2178","116918216",0.143100852032173,0.858441633760426
"2179","116918217",0.279001695104756,0.954860356491553
"2180","116918218",0.255173008178997,0.916851782732697
"2181","116918219",0.181070905700644,0.864319002251488
"2182","116918220",0.00574202293247599,0.0689042751897118
"2183","116918221",0.280686244981961,0.905603843047274
"2184","116918222",0.311318930973235,0.957395714756326
"2185","116918223",0.2386227324015,0.876417588573028
"2186","116918224",0.362623434539411,0.980580278120015
"2187","116918225",0.149497852798467,0.770096478478124
"2188","116918226",0.0628894315777998,0.505928734004602
"2189","116918227",0.365665021956595,0.916500426939557
"2190","116918228",0.0228742097581598,0.274490517097918
"2191","116918229",0.165768668466805,0.850634773419431
"2192","116918230",0.131504297779226,0.769105053965691
"2193","116918231",0.0303366983857254,0.364040380628705
"2194","116918232",0.0236791960661183,0.207998549922708
"2195","116918233",0.281583007882543,0.952875988796145
"2196","116918234",0.324403531265515,0.838030171315613
"2197","116918235",0.27101916348993,0.97451005484264
