"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","cluster","condition","control"
"map03320","PPAR signaling pathway","1/58","35/8626",0.0285714285714286,4.24926108374384,1.5847128935867,0.210691446411905,0.323674368642084,0.238496903209957,"116925370",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map04612","Antigen processing and presentation","1/58","35/8626",0.0285714285714286,4.24926108374384,1.5847128935867,0.210691446411905,0.323674368642084,0.238496903209957,"116917374",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map04918","Thyroid hormone synthesis","1/58","35/8626",0.0285714285714286,4.24926108374384,1.5847128935867,0.210691446411905,0.323674368642084,0.238496903209957,"116917374",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04350","ko04350","1/58","36/8626",0.0277777777777778,4.13122605363985,1.54889832503307,0.216020266817923,0.323674368642084,0.238496903209957,"116916606",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map04350","TGF-beta signaling pathway","1/58","36/8626",0.0277777777777778,4.13122605363985,1.54889832503307,0.216020266817923,0.323674368642084,0.238496903209957,"116916606",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko00830","ko00830","1/58","37/8626",0.027027027027027,4.01957129543336,1.51435839219065,0.221313727181667,0.323674368642084,0.238496903209957,"116918523",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map00830","Retinol metabolism","1/58","37/8626",0.027027027027027,4.01957129543336,1.51435839219065,0.221313727181667,0.323674368642084,0.238496903209957,"116918523",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko00500","ko00500","1/58","38/8626",0.0263157894736842,3.91379310344828,1.48101109215994,0.226572058049459,0.323674368642084,0.238496903209957,"116935247",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map00500","Starch and sucrose metabolism","1/58","38/8626",0.0263157894736842,3.91379310344828,1.48101109215994,0.226572058049459,0.323674368642084,0.238496903209957,"116935247",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04151","ko04151","2/58","142/8626",0.0140845070422535,2.09470616804274,1.08216934437363,0.247388366373868,0.345193069358886,0.254352787948653,"116925370/116935247",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
